ID,EmriV,NrV,NrQV,NRVV,Komuna,EQV,01gja,02gja,P01KA,P02A,P02B,P03Perg,P04KVV,P04Fem,P05Lla,P05Ngj,P05Lis,P05Flv,P05Vul,P05Kut,P05Lib,P05Kab,P05ZFK,P06NFP,P07VNL,P08NKV,P09TKZ,P10SHS,P11NRS,P12KFV,PV1KHV,PDK,LDK,LVV,AAK,AKR,ParTj01,ParTj02,ParTj03,OJQ,Media,VzhND,VzhTjere,PV03UVL,PV04IDK,PV05GSH,PV06VUL,PV07-10,PV07-13,PV07-16,PV07-19,PV08ELV,PV09NVK,PV10VAS,PV11-3AN,PV12_Ref,PV12IFPo,ProcVotKom,PA01x1,PAifPO,PA02Fot,PA03M1F,PA04PPD,PA05DHU,PA06PRP,PA07M1P,PA08MBV,PA09VJK,PA10VAV,PA11VMF,PA12PAA,PA13INC,PM01PPV,PM02PJA,PM03LVT,PM04NUM,PM05-PDK,PM05-LDK,PM05-LVV,PM05-AAK,PM05-AKR,PM05-TJ1,PM05-TJ2,PM05-TJ3,PM05-OJQ,PM05-MED,PM05-VZH,PM05-TJE,PM06PPA,PM06KUSH,PM07VSH,PM08SHS,PM09SS,PM10NEN,PM11NVL,PM12NSH,PM13FVP,PM14PSH,PM15VSS,PM16ANA,PAK01,PAK02,PAK03,PAK04,PKK01,PKK02,PKK03,PKK04,VK00,VK01,VK02,PNR01,PNR02,PNR03,PNR04,PNR04Kush,PNR05Kom,VezhEm01,NrV01,VezhEm02,NrV02,KmnInc,Lokacioni,IncOra,IncTxt,IncVet,IncDeshm1,ID1Kon,IncDeshm2,ID2Kon,IncDeshm3,ID3Kon,IncKomTj,KomShtese,User,Time
1015,,,0209C,02D,Gjakovë,SHABAN GOLAJ,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,871,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,89,221,297,372,5,52,35,PO,JO,0,,JO,,JO,JO,JO,JO,PO,PO,JO,JO,0,0,Gjithmonë,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,871,320,PO,PO,PO,PO,315,5,PO,PO,320,5,PO,PO,52,52,PO,Gjithmonë,,23:00 +,,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,12/3/2013
1016,,,0229C,01R,Gjakovë,N/A,PO,JO,7:00 - 7:30,JO,N/A,N/A,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,80,221,280,0,8,0,22,PO,JO,0,,PO,JO,JO,JO,JO,JO,PO,PO,JO,JO,1,0,Nganjëherë,N/A,19:00 - 19:30,N/A,,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,913,321,PO,PO,PO,PO,321,0,PO,PO,321,4,PO,PO,0,0,,Gjithmonë,Aspak,,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/3/2013
1017,,,0229C,02R,Gjakovë,FANNOLI,PO,,7:00 - 7:30,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,899,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,48,140,275,0,0,0,0,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,899,323,PO,,PO,,323,5,PO,PO,323,4,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/3/2013
1018,,,0210C,01R,Gjakovë,PONOSHEC,PO,PO,6:00 - 7:00,PO,PO,N/A,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,800,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,50,140,180,0,2,0,33,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,FALSE,,JO,,PO,PO,PO,PO,800,232,PO,PO,PO,PO,800,39,PO,PO,800,3,PO,PO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,12/3/2013
1019,,,0211C,01R,Gjakovë,N/A,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,776,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,FALSE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,50,153,255,291,0,0,31,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,776,291,PO,PO,PO,,291,31,,,291,4,PO,PO,0,0,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/3/2013
1020,,,0222C,01R,Gjakovë,LUSH MARKU,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1800,936,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,35,125,195,236,22,0,24,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,JO,,PO,PO,PO,PO,936,236,PO,PO,PO,PO,236,24,PO,PO,236,0,,,0,0,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/3/2013
1021,,,1726C,02R,Pejë,N/A,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,840,800,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,72,90,270,341,0,0,0,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,N/A,19:00 - 19:30,JO,,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,,,PO,PO,PO,PO,800,0,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/3/2013
1022,,,1919X,01R,Prishtinë,PJETER BOGDANI,PO,PO,6:00 - 7:00,PO,PO,7:00 +,17,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,925,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,LDD,LB,PD,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,90,251,393,485,0,0,24,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,2,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,LDD,LB,PD,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,925,485,JO,JO,PO,PO,485,485,PO,PO,485,485,PO,PO,0,0,,Aspak,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1023,,,1919X,04D,Prishtinë,PJETER BOGDANI,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,511,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,MISION EVROPIAN,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,53,0,240,304,4,17,12,PO,N/A,0,,PO,JO,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,511,304,PO,PO,PO,PO,287,38,PO,PO,287,7,PO,PO,17,17,,,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1024,,,1906E,19R,Prishtinë,FAKULTETI FILOLOGJIK,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,15,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,916,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,39,128,233,316,0,0,10,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,916,316,PO,PO,PO,PO,316,20,PO,PO,316,5,PO,,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1025,,,1912E,06D,Prishtinë,SALLA 1 TETORI,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,518,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,FALSE,PF,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,50,164,276,344,1,30,8,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,518,313,PO,PO,PO,PO,313,31,,,313,6,PO,PO,36,30,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
1026,,,1913E,08R,Prishtinë,FAKULTETI EKONOMIK,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,13,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,846,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSD,PD,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,31,125,235,302,10,0,5,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSD,PD,,FALSE,FALSE,FALSE,,,,PO,PO,PO,PO,846,302,,,,,302,3,PO,,302,9,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
1027,,,0527A,01D,Dragash,N/A,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,620,2,PO,PO,PO,PO,7:00 - 7:30,FALSE,TRUE,TRUE,TRUE,TRUE,CDU,GIG,KV,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,25,70,141,0,0,4,3,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,FALSE,TRUE,FALSE,FALSE,FALSE,VAKAT,CDU,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,620,151,PO,PO,PO,PO,151,9,PO,PO,151,7,PO,,4,4,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1028,,,1633A,01R,Rahovec,SH.F. ARDHEMRIA,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,939,2,PO,JO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,FALSE,IQNK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,0,100,250,405,0,0,42,PO,JO,0,,JO,,PO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,PO,PO,N/A,TRUE,TRUE,TRUE,FALSE,TRUE,IQNR,,,FALSE,FALSE,FALSE,,JO,,,PO,PO,PO,939,405,JO,JO,PO,PO,405,33,PO,PO,405,0,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1029,,,1631A,01D,Rahovec,N/A,N/A,N/A,6:00 - 7:00,N/A,N/A,6:00 - 7:00,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,820,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,90,170,330,384,4,4,10,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,N/A,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,820,379,PO,PO,PO,PO,379,41,PO,PO,379,2,PO,PO,4,4,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1030,,,1609A,02R,Rahovec,N/A,N/A,,6:00 - 7:00,PO,,7:00 +,21,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,936,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,FALSE,LB,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,58,169,234,319,0,0,0,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,FALSE,,,,PO,PO,PO,PO,319,319,PO,PO,PO,PO,358,39,PO,PO,319,319,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1031,,,1628A,04D,Rahovec,SH.F ' VALLEZERIT FRASHERI',PO,,6:00 - 7:00,PO,PO,6:00 - 7:00,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,931,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,FALSE,UNIONI EVROPIAN,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,85,170,350,434,0,16,132,PO,JO,0,,JO,,N/A,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,JO,,PO,PO,PO,PO,134,434,,PO,PO,PO,434,6,PO,PO,434,6,PO,PO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1032,,,2015A,05D,Prizren,N/A,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,0,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,70,168,289,341,36,36,18,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,700,279,PO,PO,PO,PO,279,31,PO,PO,279,3,PO,PO,52,63,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1033,,,2005A,07R,Prizren,GJON BUZUKU,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,888,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,BD,KDTP,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,40,155,279,395,5,0,4,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Aspak,JO,19:00 - 19:30,JO,,19:00 -20:00,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,888,395,PO,PO,PO,PO,395,18,PO,PO,395,18,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1034,,,2031A,01D,Prizren,N/A,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,333,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,FALSE,FALSE,FALSE,FALSE,NDS,CDU,,FALSE,FALSE,FALSE,Vakat,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,36,90,153,198,0,35,1,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Aspak,JO,19:00 - 19:30,JO,,20:00 - 21:00,TRUE,FALSE,FALSE,FALSE,FALSE,VAKAT,NDS,CDU,TRUE,FALSE,FALSE,,JO,,PO,PO,PO,PO,333,163,PO,PO,PO,PO,163,11,PO,PO,163,8,PO,PO,35,35,JO,Gjithmonë,,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1035,,,2067A,2,Prizren,N/A,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,480,3,PO,PO,PO,PO,7:00 - 7:30,FALSE,TRUE,FALSE,FALSE,FALSE,CDU,VAKAT,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,54,92,112,0,0,29,10,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Aspak,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,FALSE,FALSE,FALSE,CDU,Vakat,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,125,96,PO,PO,PO,PO,96,4,PO,PO,96,10,PO,,8,0,PO,Gjithmonë,Gjithmonë,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
1036,,,2002A,02R,Prizren,N/A,PO,,7:00 - 7:30,PO,,6:00 - 7:00,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,826,826,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,BD,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,44,200,285,383,11,0,5,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,BD,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,826,385,PO,PO,PO,PO,0,0,PO,PO,385,11,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV F1 - Besian Bicurri,12/4/2013
1037,,,1910E,03R,Prishtinë,ALI SOKOLI,PO,PO,6:00 - 7:00,PO,PO,7:00 +,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,948,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PD,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,71,224,400,529,0,0,16,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PD,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,948,529,PO,PO,PO,PO,529,47,PO,PO,529,14,PO,,0,0,,Gjithmonë,Nganjëherë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Inesa 1,12/5/2013
1038,,,1904C,10R,Prishtinë,DARDANIA,N/A,,6:00 - 7:00,PO,PO,6:00 - 7:00,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,896,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,80,215,350,476,14,0,6,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,N/A,JO,19:00 - 19:30,JO,,20:00 - 21:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,,JO,,PO,PO,PO,PO,896,476,PO,PO,PO,PO,476,38,PO,,476,1,PO,,0,0,,,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1039,,,1906E,7,Prishtinë,FAKULTET FILOLOGJIK,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,784,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSD,ADK,PD,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,35,140,230,0,0,0,3,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,JO,PO,PO,PO,784,284,PO,PO,PO,PO,284,17,PO,,284,8,PO,PO,0,0,,,,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1040,,,1915E,01R,Prishtinë,ILIRIA,PO,,6:00 - 7:00,PO,PO,6:00 - 7:00,11,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,719,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,72,168,290,393,0,0,0,JO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,719,392,,,,,0,0,,,392,1,PO,,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
1041,,,1904E,07R,Prishtinë,DARDANIA,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,9,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,886,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,72,147,342,0,4,0,6,PO,N/A,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,889,461,PO,PO,PO,PO,461,36,PO,PO,461,5,PO,PO,0,0,,Gjithmonë,Aspak,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Inesa 1,12/5/2013
1042,,,1906E,14R,Prishtinë,FAKULTETI FILOLOGJIK,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,16,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,797,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PD,PSD,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,30,99,210,0,0,0,7,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Nganjëherë,JO,18:00 - 18:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PD,PSD,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,797,279,PO,PO,PO,PO,279,25,PO,PO,279,3,PO,PO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/5/2013
